event_id,timestamp,user_id,device_id,event_type,source_ip,source_port,destination_ip,destination_port,process,parent_process,resource,ioc_match,matched_ioc_id,matched_ioc_type,matched_ioc_value,threat_name,ioc_severity,ioc_confidence,ioc_source
RT-e561a6c8d86e,2026-09-09T13:42:26.734099+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64302,,,TCP_CONNECTION,False,,,,,,,
RT-7cdd1a0bf796,2026-09-09T13:42:26.736280+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64325,,,TCP_CONNECTION,False,,,,,,,
RT-8aef000001f8,2026-09-09T13:42:26.738858+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64347,,,TCP_CONNECTION,False,,,,,,,
RT-5dde5b21d94e,2026-09-09T13:42:26.740915+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64275,,,TCP_CONNECTION,False,,,,,,,
RT-2e4d8e10cdf0,2026-09-09T13:42:26.743776+00:00,Asus,KISHAN,NETWORK_CONNECTION,192.168.1.103,,35.223.238.178,443,language_server_windows_x64.exe,,TCP_CONNECTION,False,,,,,,,
RT-b9d485c87974,2026-09-09T13:42:26.745831+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64291,,,TCP_CONNECTION,False,,,,,,,
RT-98dd35a3692b,2026-09-09T13:42:26.747899+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64182,,,TCP_CONNECTION,False,,,,,,,
RT-410101bac86c,2026-09-09T13:42:26.750685+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64299,,,TCP_CONNECTION,False,,,,,,,
RT-095c3c33f2ec,2026-09-09T13:42:26.753066+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64279,,,TCP_CONNECTION,False,,,,,,,
RT-2082c460ff4c,2026-09-09T13:42:26.755512+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64286,,,TCP_CONNECTION,False,,,,,,,
RT-c1a785cae65d,2026-09-09T13:42:26.757708+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64315,,,TCP_CONNECTION,False,,,,,,,
RT-61e7461392df,2026-09-09T13:42:26.760297+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64243,,,TCP_CONNECTION,False,,,,,,,
RT-38bbe86f09fc,2026-09-09T13:42:26.762922+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64295,,,TCP_CONNECTION,False,,,,,,,
RT-34f86189c8c9,2026-09-09T13:42:26.765946+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64317,,,TCP_CONNECTION,False,,,,,,,
RT-4c2084feca2e,2026-09-09T13:42:26.768961+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64283,,,TCP_CONNECTION,False,,,,,,,
RT-8fbd2781e1e3,2026-09-09T13:42:26.771262+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64237,,,TCP_CONNECTION,False,,,,,,,
RT-8760b247a6a9,2026-09-09T13:42:26.773818+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64313,,,TCP_CONNECTION,False,,,,,,,
RT-10ff89e7c8d1,2026-09-09T13:42:26.776158+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64208,,,TCP_CONNECTION,False,,,,,,,
RT-e92f51c6343d,2026-09-09T13:42:26.779072+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64342,,,TCP_CONNECTION,False,,,,,,,
RT-c75236c3cefa,2026-09-09T13:42:26.781389+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64225,,,TCP_CONNECTION,False,,,,,,,
RT-efc21b2d0d47,2026-09-09T13:42:26.783408+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64205,,,TCP_CONNECTION,False,,,,,,,
RT-cb32dab8feb1,2026-09-09T13:42:26.785439+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64344,,,TCP_CONNECTION,False,,,,,,,
RT-343ce6244b31,2026-09-09T13:42:26.787542+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64228,,,TCP_CONNECTION,False,,,,,,,
RT-fc6a09731e61,2026-09-09T13:42:26.790423+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64309,,,TCP_CONNECTION,False,,,,,,,
RT-24cf156fe666,2026-09-09T13:42:26.793591+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64318,,,TCP_CONNECTION,False,,,,,,,
RT-b37f19394681,2026-09-09T13:42:26.795392+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64297,,,TCP_CONNECTION,False,,,,,,,
RT-bc8a20f7648d,2026-09-09T13:42:26.797572+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64251,,,TCP_CONNECTION,False,,,,,,,
RT-5c855cc0faf4,2026-09-09T13:42:26.799642+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64304,,,TCP_CONNECTION,False,,,,,,,
RT-ec4d18e735ff,2026-09-09T13:42:26.802303+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64253,,,TCP_CONNECTION,False,,,,,,,
RT-7ebed29e13dc,2026-09-09T13:42:26.804611+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64326,,,TCP_CONNECTION,False,,,,,,,
RT-43913a2dc410,2026-09-09T13:42:26.807301+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64224,,,TCP_CONNECTION,False,,,,,,,
RT-6a6c02811378,2026-09-09T13:42:26.820373+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64289,,,TCP_CONNECTION,False,,,,,,,
RT-2a47d1813652,2026-09-09T13:42:26.829043+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64312,,,TCP_CONNECTION,False,,,,,,,
RT-c50b664637cf,2026-09-09T13:42:26.837509+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64240,,,TCP_CONNECTION,False,,,,,,,
RT-94f20159e48d,2026-09-09T13:42:26.847088+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64278,,,TCP_CONNECTION,False,,,,,,,
RT-af619ae42e35,2026-09-09T13:42:26.857793+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64190,,,TCP_CONNECTION,False,,,,,,,
RT-22811a85b26d,2026-09-09T13:42:32.025368+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64485,,,TCP_CONNECTION,False,,,,,,,
RT-2dc3016cc6c1,2026-09-09T13:42:32.030957+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64522,,,TCP_CONNECTION,False,,,,,,,
RT-006b6e8131ae,2026-09-09T13:42:32.034459+00:00,Asus,KISHAN,NETWORK_CONNECTION,192.168.1.103,,35.223.238.178,443,Code.exe,,TCP_CONNECTION,False,,,,,,,
RT-923436d3399e,2026-09-09T13:42:32.037094+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64417,,,TCP_CONNECTION,False,,,,,,,
RT-cd97ec40d158,2026-09-09T13:42:32.039803+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64521,,,TCP_CONNECTION,False,,,,,,,
RT-57b050c914bf,2026-09-09T13:42:32.042523+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64383,,,TCP_CONNECTION,False,,,,,,,
RT-637f9f1031de,2026-09-09T13:42:32.081319+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64374,,,TCP_CONNECTION,False,,,,,,,
RT-f7d68b5faf48,2026-09-09T13:42:32.084839+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64486,,,TCP_CONNECTION,False,,,,,,,
RT-7023814d7e96,2026-09-09T13:42:32.090778+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64362,,,TCP_CONNECTION,False,,,,,,,
RT-5714a377a48e,2026-09-09T13:42:32.095457+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64415,,,TCP_CONNECTION,False,,,,,,,
RT-2c309fcbdb9d,2026-09-09T13:42:32.098533+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64473,,,TCP_CONNECTION,False,,,,,,,
RT-34745ff708d5,2026-09-09T13:42:32.101712+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64369,,,TCP_CONNECTION,False,,,,,,,
RT-51613f340885,2026-09-09T13:42:32.104919+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64444,,,TCP_CONNECTION,False,,,,,,,
RT-b4ee2d9412f6,2026-09-09T13:42:32.108885+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64357,,,TCP_CONNECTION,False,,,,,,,
RT-a58b390c33bf,2026-09-09T13:42:32.112876+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64422,,,TCP_CONNECTION,False,,,,,,,
RT-e62b37e546c0,2026-09-09T13:42:32.117094+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64481,,,TCP_CONNECTION,False,,,,,,,
RT-60e01fbabf2e,2026-09-09T13:42:32.121106+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64432,,,TCP_CONNECTION,False,,,,,,,
RT-87652f1bd5f2,2026-09-09T13:42:32.123864+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64409,,,TCP_CONNECTION,False,,,,,,,
RT-e2c2bfffc6c1,2026-09-09T13:42:32.126641+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64426,,,TCP_CONNECTION,False,,,,,,,
RT-9e4eb6c7c718,2026-09-09T13:42:32.130032+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64499,,,TCP_CONNECTION,False,,,,,,,
RT-d77403a0601b,2026-09-09T13:42:32.134312+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64519,,,TCP_CONNECTION,False,,,,,,,
RT-a67ae6cb9e08,2026-09-09T13:42:32.137874+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64353,,,TCP_CONNECTION,False,,,,,,,
RT-625f1a11be29,2026-09-09T13:42:32.140613+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64395,,,TCP_CONNECTION,False,,,,,,,
RT-1f63e19c618c,2026-09-09T13:42:32.144247+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64412,,,TCP_CONNECTION,False,,,,,,,
RT-bf616d2e7051,2026-09-09T13:42:32.148036+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64501,,,TCP_CONNECTION,False,,,,,,,
RT-d793f33bde23,2026-09-09T13:42:32.151375+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64523,,,TCP_CONNECTION,False,,,,,,,
RT-6ee12fb6f01c,2026-09-09T13:42:32.154047+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64378,,,TCP_CONNECTION,False,,,,,,,
RT-006a05855639,2026-09-09T13:42:32.156566+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64391,,,TCP_CONNECTION,False,,,,,,,
RT-406f646badea,2026-09-09T13:42:32.159024+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64464,,,TCP_CONNECTION,False,,,,,,,
RT-14dccae04bca,2026-09-09T13:42:32.161925+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64436,,,TCP_CONNECTION,False,,,,,,,
RT-2c5fbb8aad5a,2026-09-09T13:42:32.164883+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64487,,,TCP_CONNECTION,False,,,,,,,
RT-9b53ac726a02,2026-09-09T13:42:32.167814+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64416,,,TCP_CONNECTION,False,,,,,,,
RT-4050e3976af7,2026-09-09T13:42:32.170876+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64466,,,TCP_CONNECTION,False,,,,,,,
RT-1463c151c2db,2026-09-09T13:42:32.174245+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64439,,,TCP_CONNECTION,False,,,,,,,
RT-f0f20b505c3c,2026-09-09T13:42:32.177200+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64392,,,TCP_CONNECTION,False,,,,,,,
RT-18b8220c6cfc,2026-09-09T13:42:32.180603+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64380,,,TCP_CONNECTION,False,,,,,,,
RT-2a14aece198f,2026-09-09T13:42:32.183880+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64359,,,TCP_CONNECTION,False,,,,,,,
RT-00b322662faf,2026-09-09T13:42:32.186978+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64453,,,TCP_CONNECTION,False,,,,,,,
RT-8557a5edb01d,2026-09-09T13:42:32.189994+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64460,,,TCP_CONNECTION,False,,,,,,,
RT-4e35acd5f50b,2026-09-09T13:42:32.193671+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64360,,,TCP_CONNECTION,False,,,,,,,
RT-42d8749a606f,2026-09-09T13:42:32.196688+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64482,,,TCP_CONNECTION,False,,,,,,,
RT-2f5c8c5dab8f,2026-09-09T13:42:32.199234+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64527,,,TCP_CONNECTION,False,,,,,,,
RT-236fc92f64d9,2026-09-09T13:42:32.201959+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64500,,,TCP_CONNECTION,False,,,,,,,
RT-86ff68f726d1,2026-09-09T13:42:32.204398+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64404,,,TCP_CONNECTION,False,,,,,,,
RT-ed44083ba329,2026-09-09T13:42:32.207002+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64367,,,TCP_CONNECTION,False,,,,,,,
RT-87cbd6361a65,2026-09-09T13:42:32.209493+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64514,,,TCP_CONNECTION,False,,,,,,,
RT-9557b4eb055f,2026-09-09T13:42:32.212375+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64506,,,TCP_CONNECTION,False,,,,,,,
RT-c0acd347c9eb,2026-09-09T13:42:32.215355+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64509,,,TCP_CONNECTION,False,,,,,,,
RT-2c0a893cf533,2026-09-09T13:42:32.218858+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64361,,,TCP_CONNECTION,False,,,,,,,
RT-9d0c861116d8,2026-09-09T13:42:32.222204+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64471,,,TCP_CONNECTION,False,,,,,,,
RT-f3698bf538dd,2026-09-09T13:42:32.225720+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64437,,,TCP_CONNECTION,False,,,,,,,
RT-84f8c38131dc,2026-09-09T13:42:32.229370+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64459,,,TCP_CONNECTION,False,,,,,,,
RT-17b231a04c96,2026-09-09T13:42:32.233466+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64525,,,TCP_CONNECTION,False,,,,,,,
RT-9fa3f82474e5,2026-09-09T13:42:32.237763+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64502,,,TCP_CONNECTION,False,,,,,,,
RT-803af4401c17,2026-09-09T13:42:32.241643+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64454,,,TCP_CONNECTION,False,,,,,,,
RT-0486ba3d3440,2026-09-09T13:42:32.246039+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64372,,,TCP_CONNECTION,False,,,,,,,
RT-7ec1a45c22d6,2026-09-09T13:42:32.248949+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64386,,,TCP_CONNECTION,False,,,,,,,
RT-b52b1b78394d,2026-09-09T13:42:32.252817+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64507,,,TCP_CONNECTION,False,,,,,,,
RT-9641c4d472cf,2026-09-09T13:42:32.255373+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64430,,,TCP_CONNECTION,False,,,,,,,
RT-0079e978d6b0,2026-09-09T13:42:32.258303+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64498,,,TCP_CONNECTION,False,,,,,,,
RT-310aab9b2a8c,2026-09-09T13:42:32.261125+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64384,,,TCP_CONNECTION,False,,,,,,,
RT-70f8c9a4e51a,2026-09-09T13:42:32.263735+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64398,,,TCP_CONNECTION,False,,,,,,,
RT-867884528677,2026-09-09T13:42:32.266785+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64406,,,TCP_CONNECTION,False,,,,,,,
RT-aa87c1934c9f,2026-09-09T13:42:32.269708+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64371,,,TCP_CONNECTION,False,,,,,,,
RT-3848a4ac0123,2026-09-09T13:42:32.272351+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64434,,,TCP_CONNECTION,False,,,,,,,
RT-7f7636459e87,2026-09-09T13:42:32.274950+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64518,,,TCP_CONNECTION,False,,,,,,,
RT-cc84413163aa,2026-09-09T13:42:32.277484+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64517,,,TCP_CONNECTION,False,,,,,,,
RT-5823327862bf,2026-09-09T13:42:32.280040+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64407,,,TCP_CONNECTION,False,,,,,,,
RT-419f145cbb33,2026-09-09T13:42:32.284163+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64420,,,TCP_CONNECTION,False,,,,,,,
RT-66b76bb4582a,2026-09-09T13:42:32.288153+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64524,,,TCP_CONNECTION,False,,,,,,,
RT-50767cd39050,2026-09-09T13:42:32.291723+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64351,,,TCP_CONNECTION,False,,,,,,,
RT-b783081d3cf5,2026-09-09T13:42:32.295831+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64408,,,TCP_CONNECTION,False,,,,,,,
RT-fbec80ab8961,2026-09-09T13:42:32.299340+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64431,,,TCP_CONNECTION,False,,,,,,,
RT-8e8db7a27a58,2026-09-09T13:42:32.302222+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64402,,,TCP_CONNECTION,False,,,,,,,
RT-691e8ea39478,2026-09-09T13:42:32.304929+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64397,,,TCP_CONNECTION,False,,,,,,,
RT-db78eb077453,2026-09-09T13:42:32.307457+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64484,,,TCP_CONNECTION,False,,,,,,,
RT-7e24a89bc88d,2026-09-09T13:42:32.309933+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64492,,,TCP_CONNECTION,False,,,,,,,
RT-6de85baaa79e,2026-09-09T13:42:32.312367+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64424,,,TCP_CONNECTION,False,,,,,,,
RT-43cc88634f46,2026-09-09T13:42:32.315381+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64381,,,TCP_CONNECTION,False,,,,,,,
RT-2cb22dc2888c,2026-09-09T13:42:32.318717+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64479,,,TCP_CONNECTION,False,,,,,,,
RT-00704d46223a,2026-09-09T13:42:32.321309+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64472,,,TCP_CONNECTION,False,,,,,,,
RT-d54268359a51,2026-09-09T13:42:32.323867+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64433,,,TCP_CONNECTION,False,,,,,,,
RT-339eeaabd7c9,2026-09-09T13:42:32.326554+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64442,,,TCP_CONNECTION,False,,,,,,,
RT-3c5d7b9ab904,2026-09-09T13:42:32.329618+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64358,,,TCP_CONNECTION,False,,,,,,,
RT-05f0232cb9e3,2026-09-09T13:42:32.332998+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64385,,,TCP_CONNECTION,False,,,,,,,
RT-c2f968f81750,2026-09-09T13:42:32.336732+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64356,,,TCP_CONNECTION,False,,,,,,,
RT-e82777808626,2026-09-09T13:42:32.340894+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64394,,,TCP_CONNECTION,False,,,,,,,
RT-6071b168321b,2026-09-09T13:42:32.344808+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64418,,,TCP_CONNECTION,False,,,,,,,
RT-9b45c63b1807,2026-09-09T13:42:32.347920+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64520,,,TCP_CONNECTION,False,,,,,,,
RT-41f084bce7a2,2026-09-09T13:42:32.350874+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64440,,,TCP_CONNECTION,False,,,,,,,
RT-45f122b59d18,2026-09-09T13:42:32.353584+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64382,,,TCP_CONNECTION,False,,,,,,,
RT-4413a0ca352e,2026-09-09T13:42:32.356147+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64410,,,TCP_CONNECTION,False,,,,,,,
RT-fcda774c0093,2026-09-09T13:42:32.358586+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64411,,,TCP_CONNECTION,False,,,,,,,
RT-e9fb74033845,2026-09-09T13:42:32.361780+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64428,,,TCP_CONNECTION,False,,,,,,,
RT-d395956565db,2026-09-09T13:42:32.364650+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64413,,,TCP_CONNECTION,False,,,,,,,
RT-457da9bc645e,2026-09-09T13:42:32.369394+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64441,,,TCP_CONNECTION,False,,,,,,,
RT-3922c561c967,2026-09-09T13:42:32.372455+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64455,,,TCP_CONNECTION,False,,,,,,,
RT-913e099cfde7,2026-09-09T13:42:32.375357+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64458,,,TCP_CONNECTION,False,,,,,,,
RT-14167f8df453,2026-09-09T13:42:32.378976+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64462,,,TCP_CONNECTION,False,,,,,,,
RT-edba277884f0,2026-09-09T13:42:32.381831+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64451,,,TCP_CONNECTION,False,,,,,,,
RT-6a50bf9eff1c,2026-09-09T13:42:32.385199+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64469,,,TCP_CONNECTION,False,,,,,,,
RT-e3d83ce0078a,2026-09-09T13:42:32.387984+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64503,,,TCP_CONNECTION,False,,,,,,,
RT-c4d659eef9c3,2026-09-09T13:42:32.390443+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64421,,,TCP_CONNECTION,False,,,,,,,
RT-c2de86be218e,2026-09-09T13:42:32.394042+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64435,,,TCP_CONNECTION,False,,,,,,,
RT-e0afce935da8,2026-09-09T13:42:32.396818+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64355,,,TCP_CONNECTION,False,,,,,,,
RT-87c80fb95d6b,2026-09-09T13:42:32.400101+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64457,,,TCP_CONNECTION,False,,,,,,,
RT-9fe19a3c5774,2026-09-09T13:42:32.403847+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,,127.0.0.1,64423,,,TCP_CONNECTION,False,,,,,,,
