process_execution_frequency,network_connection_frequency,unique_processes,unique_destinations,unique_destination_ports,process_burst,network_burst,process_diversity,destination_diversity,process_network_ratio,new_processes_ratio,new_destination_ratio,established_ratio,syn_sent_ratio,closed_ratio,ioc_matches,attack_type,label,v4_prediction,v4_isolation_score,ml_component,behavior_component,temporal_persistence,v5_ensemble_score,v5_risk_score,v5_prediction,v5_severity
4.162426772559114,0.0,3.2890835685255215,0.0,0.0,2.5,0.0,1.0441391893436704,0.0,1.0564010341476355,1.0733602876523851,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.07161281650300577,0.4585900026876676,0.09632100029455398,0.0,0.2763047515518557,27.630475155185568,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.21410149882703605,0.12971989198026113,0.038555487811152256,0.0,0.08098481254193168,8.098481254193167,0,LOW
12.0,0.0,4.0,0.0,0.0,2.0,0.0,0.3333,0.0,12.0,0.25,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.05415715026407519,0.4988784438104086,0.17571123047411363,0.0,0.31831095171425317,31.831095171425318,0,LOW
5.0,0.0,5.0,0.0,0.0,0.8333,0.0,1.0,0.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.0812683424785533,0.43630462644076384,0.08562161518965955,0.0,0.26137294833983504,26.137294833983503,0,LOW
54.68860311028619,0.0,11.837023295460249,0.0,0.0,2.5,0.0,0.8,0.0,12.98437613003575,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,1,-0.07010374337313596,0.7856780210156995,0.24530644564214643,0.2,0.5334495229691714,53.344952296917135,0,MEDIUM
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
0.0,2.746646800155025,0.0,7.0,3.0,0.0,0.180362619401926,0.0,1.013766761076864,0.0,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.022395806937356988,0.675566017161408,0.28873125314572967,0.2,0.48374412272520684,48.374412272520686,0,MEDIUM
6.54492993488401,0.0,6.0,6.0,2.0,2.5,2.5,0.9599849811655792,0.0,2.02248738108967,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.07647769555679151,0.8003893814275783,0.22989424644952525,0.4,0.5776877213975494,57.768772139754944,0,MEDIUM
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
3.0,0.0,3.0,0.0,0.0,0.5,0.0,1.0,0.0,3.0,0.6667,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.13811700803482085,0.3050954199962669,0.0455879463159467,0.0,0.17919946757693345,17.919946757693346,0,LOW
6.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.8333,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.04267718026156031,0.5253747166656743,0.10469162629067846,0.0,0.3151290007387905,31.512900073879052,0,LOW
6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.6667,0.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.12277911063745084,0.3404959580096726,0.10133361673242773,0.0,0.21260618108842685,21.260618108842685,0,LOW
2.753838766644751,0.0,5.0,0.0,0.0,2.0,0.0,1.006364771155587,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.03931419620663934,0.5331366309483399,0.06079253386469499,0.0,0.3084232804877607,30.842328048776068,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1667,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.07668119907057147,0.4468919540502867,0.09758298315911627,0.0,0.27018632051743674,27.018632051743673,0,LOW
2.0,0.0,2.0,0.0,0.0,0.3333,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.15801660342457774,0.25916628350541554,0.036932707942200514,0.0,0.1517746329135287,15.177463291352868,0,LOW
0.9640982323356032,0.0,0.9799352270327274,5.0,2.0,0.1633680486141327,2.5,1.0220454888866493,0.7,1.0871874998871454,1.070796875229446,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.016700626101415095,0.6624212907068843,0.16155175282861026,0.2,0.444719648095939,44.4719648095939,0,LOW
12.0,0.0,4.0,0.0,0.0,2.0,0.0,0.3333,0.0,12.0,0.25,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.05415715026407519,0.4988784438104086,0.17571123047411363,0.0,0.31831095171425317,31.831095171425318,0,LOW
22.23966850859023,5.205240058791838,2.135329436518363,1.0125964484132757,1.0399962043644524,2.0,2.0,0.2331381752166105,0.4708645332555998,4.4985370923196175,0.113061327283325,0.4502477930857023,0.0,0.0,0.0,2.0,ioc_activity,1,1,-0.04414904031971345,0.7257734312101315,0.3361366898922633,0.2,0.5232095596386381,52.32095596386381,0,MEDIUM
0.0,5.016087801257113,0.0,5.0,2.0,0.0,2.5,0.0,0.9414041083049624,0.0,0.0,0.9833219266138296,0.0,0.0,0.0,0.0,network_burst,1,1,-0.04234059768779319,0.7215994665213773,0.3213575158230959,0.4,0.5572190855425315,55.721908554253154,0,MEDIUM
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.21410149882703605,0.12971989198026113,0.038555487811152256,0.0,0.08098481254193168,8.098481254193167,0,LOW
0.0,0.9739143212713516,5.0,0.9138279890014523,0.9340638176223658,2.0,0.1742975489392307,0.7,1.0447490580383676,6.0,0.0,1.0671060396222185,0.0,0.0,0.0,0.0,collection,1,0,0.008594459638646579,0.6040391265096616,0.1936951757530259,0.0,0.3806453135185704,38.06453135185704,0,LOW
3.0,1.0,3.0,1.0,1.0,0.5,0.1667,1.0,1.0,3.0,0.6667,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.08012356594385162,0.4389468207509508,0.1471166874304825,0.0,0.2781999232706436,27.81999232706436,0,LOW
0.9991210156402288,0.0,0.9696551766922912,7.0,3.0,0.1632471840870628,0.0,0.910176146909003,0.9,0.9515225232364072,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.001508039602833522,0.6273561366032187,0.13648258431015306,0.2,0.41916652120930853,41.916652120930856,0,LOW
2.0,0.0,1.0,0.0,0.0,0.3333,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.18355525339834783,0.20022196240423695,0.03539359225782237,0.0,0.11897047738678591,11.897047738678591,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
7.0,0.0,5.0,0.0,0.0,1.1667,0.0,0.7143,0.0,7.0,0.5714,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.0763037038525115,0.4477632295237491,0.11811255031379703,0.0,0.27579791381651125,27.579791381651127,0,LOW
1.0,4.0,1.0,3.0,1.0,0.1667,0.6667,1.0,0.75,0.25,0.0,0.75,0.0,0.0,0.0,0.0,normal,0,0,0.052150286480523556,0.5035103731953012,0.1788829654405796,0.0,0.3216514466175606,32.16514466175606,0,LOW
4.229539502001711,0.0,3.123099227175801,0.0,0.0,2.5,0.0,0.9229060147071948,0.0,0.9942192412286266,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.0814779911071346,0.4358207482367785,0.08944396639384421,0.0,0.2620624031286892,26.20624031286892,0,LOW
3.0,0.0,2.0,0.0,0.0,0.5,0.0,0.6667,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.13335555031015678,0.316085072672526,0.041240010147037466,0.0,0.18415679250664868,18.41567925066487,0,LOW
1.0,2.0,1.0,1.0,1.0,0.1667,0.3333,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,normal,0,0,0.10733579004144633,0.3761398173763294,0.10679096932682373,0.0,0.23357464188868712,23.35746418886871,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
2.842021196715962,0.0,5.0,0.0,0.0,2.0,0.0,0.9193869083578629,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.04526655787176648,0.5193983198919624,0.06617537672640693,0.0,0.30221292012218104,30.221292012218104,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
0.0,25.473702110364904,6.0,6.0,2.059438716588173,2.5,2.5,0.0,0.6595770817191244,0.0,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.10891348606322826,0.8752526045323871,0.3912918652821531,0.2,0.6192118988133513,61.921189881335124,1,MEDIUM
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
34.87530706154365,0.0,3.916730143232562,0.0,0.0,2.186135313598991,2.0,0.3034231121641429,0.0,13.953789362276076,0.2236914000317067,0.0,0.0,0.0,0.0,2.0,ioc_activity,1,1,-0.06547297429703802,0.7749900034561468,0.21656126009962254,0.2,0.5203848169257864,52.03848169257864,0,MEDIUM
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
17.61061575567619,0.0,5.0,0.0,0.0,2.0,0.0,0.7,0.0,6.0,0.4861298898852683,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.026131551425326194,0.5635627516614775,0.18006421673466622,0.0,0.3549755675974792,35.49755675974792,0,LOW
0.9282054599900028,0.0,1.0805785375260568,7.0,3.0,0.1556689511441444,0.0,0.918000278209018,0.9,0.9142609068369691,1.0979646138409749,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.01538541826318307,0.6593857334941436,0.16771414764530143,0.2,0.4445906903331044,44.45906903331044,0,LOW
14.779131447094532,0.0,9.246732991184174,0.0,0.0,2.5,0.0,0.8,0.0,3.836287220275272,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,1,-0.019475436289921655,0.6688256739814167,0.22411169563107125,0.4,0.5038820445975469,50.38820445975469,0,MEDIUM
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.0108833104079868,0.0,0.9506369212253204,5.0,2.0,0.1805977259103573,2.5,1.0216258423829183,0.7,0.9800902490490556,1.0063772182692137,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.014771388877311886,0.6579685268162838,0.15937237919289238,0.2,0.44172578454717926,44.17257845471793,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
2.0,0.0,2.0,0.0,0.0,0.3333,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.15067885644622536,0.27610212445610915,0.008523617033109603,0.0,0.15398707270913745,15.398707270913745,0,LOW
0.0,1.0,0.0,1.0,1.0,0.0,0.1667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.15987188381920298,0.25488421521183585,0.20012295112195633,0.0,0.19021705614699883,19.021705614699883,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
4.0,3.0,2.0,3.0,1.0,0.6667,0.5,0.5,1.0,1.3333,0.25,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.037160512022233916,0.5381074282397592,0.23098638852737902,0.0,0.3537056826637124,35.37056826637124,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
2.0,1.0,2.0,1.0,1.0,0.3333,0.1667,1.0,1.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.08898050902907462,0.41850460874184126,0.12425690360219085,0.0,0.2612417607085604,26.12417607085604,0,LOW
8.169625313120019,0.0,3.061864294403235,0.0,0.0,2.5,0.0,0.8,0.0,1.8991358251805432,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.04434480560386622,0.5215257644401533,0.1274842104114559,0.0,0.31871022304494834,31.871022304494833,0,LOW
1.045674993149282,0.0,1.0753356277503408,7.0,3.0,0.1773856681682458,0.0,0.9575709752096307,0.9,0.947667705872412,1.0005749873960708,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.012708014352795782,0.653206168169684,0.16093936876449444,0.2,0.4394982346844498,43.94982346844498,0,LOW
0.0,5.3457969578021425,0.0,5.0,2.0,0.0,2.5,0.0,1.0168455720122438,0.0,0.0,0.9742505274176556,0.0,0.0,0.0,0.0,network_burst,1,1,-0.043909522809384316,0.7252206143207228,0.32350835211096274,0.4,0.5597484259041383,55.97484259041383,0,MEDIUM
4.005834161265635,0.0,0.900801520946668,5.0,2.0,0.6779857421434495,2.5,0.2698651099877047,0.7,4.028960330489101,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.017912311241172096,0.6652179130038622,0.19095275637093137,0.6,0.5336080412448572,53.36080412448572,0,MEDIUM
1.8741501091209944,0.0,1.915771883003226,7.0,3.0,0.3534793555485224,0.0,0.9548268787377218,0.9,1.8540152384224944,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.020559851686689834,0.6713285521452905,0.1318776960496105,0.8,0.5622001276923125,56.22001276923125,0,MEDIUM
4.139800285104179,0.0,1.8296282210954824,7.0,3.0,0.6115921092289842,0.0,0.4940962631798037,0.9,3.78964966158773,0.5329749910124912,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.017278023167897505,0.6637539483894388,0.19739787332869138,1.0,0.6144141399463643,61.44141399463643,1,MEDIUM
2.8408220934311377,0.0,5.0,0.0,0.0,2.0,0.0,0.9300259113498516,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.043990613896226494,0.5223432543923604,0.0654122948722169,0.0,0.3036418636338525,30.364186363385247,0,LOW
0.0,1.034040651070271,0.0,0.9116216963442896,0.9733216769865224,2.5,0.1613141391531328,0.8,0.9965145017174588,0.0,0.8,1.0009582965806996,0.0,0.0,0.0,0.0,process_burst,1,0,0.03256781931812214,0.5487075638674548,0.18882794319044321,0.0,0.34899614592471095,34.899614592471096,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.095844926741456,0.0,1.0438625067381648,5.0,2.0,0.1606698771699128,2.5,1.01619787474961,0.7,1.0203549511735417,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0034353623253670085,0.6318044817404632,0.1294908128684903,0.2,0.41986516817437736,41.98651681743774,0,LOW
4.0,0.0,2.0,0.0,0.0,0.6667,0.0,0.5,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1380393688515933,0.3052746146267935,0.07690109037739604,0.0,0.18712631063908544,18.712631063908542,0,LOW
5.601525576718637,0.0,6.0,6.0,2.0,2.5,2.5,0.9597518141245264,0.0,1.9336375438639817,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.07571930854609188,0.7986389910379706,0.2227637685384992,0.2,0.5349423872055087,53.49423872055087,0,MEDIUM
4.0,3.0,2.0,2.0,1.0,0.6667,0.5,0.5,0.6667,1.3333,0.25,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.058978233003343705,0.48775117399267504,0.18739089701431605,0.0,0.31511086994955034,31.511086994955033,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
3.221810577424179,8.317485687326144,6.0,6.0,2.0,2.5,2.5,0.9631528955692182,0.4572454973595872,0.5444805171944039,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.07766826280800998,0.8031372627141947,0.3100017109865205,0.2,0.5592259222394373,55.92259222394374,0,MEDIUM
28.682627530901375,0.0,13.513500374818978,0.0,0.0,2.5,0.0,0.8,0.0,6.632721708704836,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,1,-0.050410788726041655,0.7402258203965798,0.24530644564214643,0.4,0.5484508126286556,54.845081262865556,0,MEDIUM
0.9902093000370512,0.0,0.9923635822899496,5.0,2.0,0.1607226563267805,2.5,0.9757185575119462,0.7,0.9332125264827946,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.003596985750077053,0.6321775156734771,0.13047215673005622,0.6,0.5003156728029265,50.031567280292656,0,MEDIUM
2.954193072330363,0.0,5.0,0.0,0.0,2.0,0.0,0.9896504709107488,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.03888287644153543,0.534132135830457,0.062045508398527474,0.0,0.30928405180638324,30.928405180638325,0,LOW
2.9024938238306635,0.0,6.0,6.0,2.0,2.5,2.5,1.0561837982061562,0.0,0.963255075436995,0.9410519700930404,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.07071299395915787,0.7870841980145009,0.20800035599946742,0.2,0.5248963979078424,52.48963979078424,0,MEDIUM
0.0,2.8704307863159095,0.0,7.0,3.0,0.0,0.1600760207244716,0.0,0.9673713087666538,0.0,0.0,1.0659190818171411,0.0,0.0,0.0,0.0,discovery,1,1,-0.02377284895168741,0.6787442903569713,0.2946284447282757,0.4,0.5269664708784032,52.69664708784032,0,MEDIUM
35.67160303793076,43.770090530150945,5.41890972281009,3.153222924735185,1.0218858736993934,2.024638435400359,2.689821044968787,0.4050127621025716,0.1882821434514588,0.8723388583659195,0.3545747317658254,0.1220235087012158,0.0,0.0,0.0,2.0,ioc_activity,1,1,-0.1126839877869279,0.8839550874178397,0.35798950226876447,0.6,0.695672673647003,69.5672673647003,1,MEDIUM
0.9667099852956712,0.0,0.9254451923783656,7.0,3.0,0.1649090531682719,0.0,1.0518682200044775,0.9,0.9042312022846588,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.002870155002272612,0.6304999585187804,0.13493980277247963,0.8,0.5405099278784492,54.05099278784492,0,MEDIUM
1.02752179604581,0.0,1.0962774202506005,7.0,3.0,0.165885209515586,0.0,1.0644427092187614,0.9,1.056351409514789,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.0018946090598964682,0.628248355817172,0.13507905778531892,1.0,0.5793063601457744,57.930636014577445,0,MEDIUM
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.21410149882703605,0.12971989198026113,0.038555487811152256,0.0,0.08098481254193168,8.098481254193167,0,LOW
0.9489593003100292,0.0,1.088003802161503,5.0,2.0,0.1672888351197329,2.5,1.0059491332364996,0.7,0.986912616939538,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0037298296108385642,0.632484125114191,0.1301695802435396,0.2,0.42040866387369,42.040866387369,0,LOW
2.088762711805071,0.0,1.0873339383730254,7.0,3.0,0.3331431958396761,0.0,0.5008192914778246,0.9,2.1979259571318437,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.009421001446348831,0.6456195986203804,0.1564979946438945,0.4,0.4742152779021829,47.421527790218285,0,MEDIUM
1.065357976384749,0.0,1.0194789058147682,5.0,2.0,0.1815536331666703,2.5,1.084780080109086,0.7,0.9009237597686656,0.9077083998646872,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.012044777929359984,0.6516753894969998,0.16003666565397057,0.6,0.5184306306368426,51.843063063684255,0,MEDIUM
19.18501894151722,19.38340211104316,5.290673591644611,6.45397767707263,2.8932204489186315,2.0,2.0,0.5691668302134285,0.7856785772040612,0.9342006966472302,0.4925712523746917,0.7480568240068736,0.0,0.0,0.0,2.0,ioc_activity,1,1,-0.0993408083125884,0.853158445612031,0.41417023882345083,0.8,0.7327797047924799,73.27797047924798,1,HIGH
11.385885780205385,34.26811386235839,6.0,6.250634494128975,3.299634021908717,2.5,2.5,0.7761216451339703,0.6839986251878023,0.5089789983855859,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.10774995268352483,0.8725671186035843,0.4082530176022095,1.0,0.7819751696325239,78.19751696325238,1,HIGH
3.7039372042683776,0.0,2.83614560943053,0.0,0.0,2.5,0.0,0.9624733282764084,0.0,1.0609528714993604,0.9774956758060348,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.07822387759098315,0.44333138455438814,0.08526659869953498,0.0,0.2651489111797972,26.514891117979722,0,LOW
2.6055346769888263,0.0,1.0809012700838896,0.0,0.0,2.0,2.0,0.9965815664742144,0.0,0.9613548167154412,0.0,0.0,0.0,0.0,0.0,2.0,ioc_activity,1,0,0.07958055525277552,0.44020011317514063,0.04846246460236448,0.0,0.2542256783969185,25.42256783969185,0,LOW
0.0,2.0,0.0,2.0,1.0,0.0,0.3333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.07159275543454269,0.4586363045110739,0.2015427069124072,0.0,0.3026356442091925,30.26356442091925,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.6667,0.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.12277911063745084,0.3404959580096726,0.10133361673242773,0.0,0.21260618108842685,21.260618108842685,0,LOW
3.6999389434445145,0.0,3.1471128769973067,0.0,0.0,2.5,0.0,0.9386082981737808,0.0,1.041980939456261,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.08375015282765386,0.4305764996102595,0.08452267872206481,0.0,0.257947744466159,25.794774446615897,0,LOW
0.0,0.9709051936259736,0.0,1.0786242242644395,1.0556766994147524,2.5,0.1655904782642593,0.8,0.9308578984135096,0.0,0.8,1.093501946486842,0.0,0.0,0.0,0.0,process_burst,1,0,0.028167195802272782,0.5588643954082776,0.18962766747636497,0.0,0.354782334343644,35.4782334343644,0,LOW
0.0,1.0,0.0,1.0,1.0,0.0,0.1667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.15987188381920298,0.25488421521183585,0.20012295112195633,0.0,0.19021705614699883,19.021705614699883,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.0543698686458312,0.0,1.0670251582161467,7.0,3.0,0.1690727198509384,0.0,0.9077288619653768,0.9,1.003782928497417,1.0619881472889745,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.01484757898480249,0.6581443769166326,0.16618312377005798,0.2,0.4435251882466624,44.35251882466624,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.21410149882703605,0.12971989198026113,0.038555487811152256,0.0,0.08098481254193168,8.098481254193167,0,LOW
2.833042792582259,0.0,5.0,0.0,0.0,2.0,0.0,1.0728216707630691,0.0,6.0,0.9736464772496742,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.046452018969624365,0.5166622238306257,0.0937628485619296,0.0,0.3076049352473265,30.760493524732652,0,LOW
0.943740845230327,0.0,1.0872353863280393,7.0,3.0,0.1516675822426263,0.0,0.9126656957405116,0.9,1.0137139429407471,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.002858148753422607,0.6304722475713277,0.13688841228289908,0.2,0.420981839234955,42.098183923495505,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
0.932574300110911,5.184562073393678,0.9678955508417806,5.0,2.0,0.1533281430001947,2.5,1.076207210383574,0.9556226713742976,0.9404176203290956,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.028479508776439233,0.6896074670835848,0.2345053935390045,0.2,0.47791045528072273,47.791045528072274,0,MEDIUM
15.498156897807448,0.0,5.0,0.0,0.0,2.0,0.0,0.7,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.015670104002311502,0.5877082298570208,0.16625370849928928,0.0,0.36480295354618375,36.48029535461838,0,LOW
