process_execution_frequency,network_connection_frequency,unique_processes,unique_destinations,unique_destination_ports,process_burst,network_burst,process_diversity,destination_diversity,process_network_ratio,new_processes_ratio,new_destination_ratio,established_ratio,syn_sent_ratio,closed_ratio,ioc_matches,attack_type,label,v4_prediction,v4_isolation_score,ml_component,behavior_component,temporal_persistence,v5_ensemble_score,v5_risk_score,v5_prediction,v5_severity,v5_1_prediction,v5_1_severity,v5_1_response
2.0,0.0,1.0,0.0,0.0,0.3333,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1835552533983478,0.2002219624042369,0.0353935922578223,0.0,0.1189704773867859,11.897047738678593,0,LOW,0,LOW,ALLOW
20.0,21.0,7.0,6.0,3.0,3.3333,3.5,0.35,0.2857,0.9524,0.3,0.2857,0.0,0.0,0.0,0.0,normal,0,1,-0.1265769656428744,0.916020687934451,0.4423566575958331,0.2,0.6544005427629064,65.44005427629064,1,MEDIUM,1,HIGH,ESCALATE
5.0,0.0,3.0,0.0,0.0,0.8333,0.0,0.6,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1341466762962709,0.3142591192957855,0.0850958209697718,0.0,0.194116470855125,19.411647085512502,0,LOW,0,LOW,ALLOW
3.0681632610281544,0.0,6.0,6.0,2.0,2.5,2.5,1.0097775178013135,0.0,1.0220814638866946,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.070131331907162,0.7857416965588474,0.2019594055776675,0.2,0.522647784501783,52.2647784501783,0,MEDIUM,1,HIGH,ESCALATE
1.0672490353685202,0.0,1.0191427549371457,5.0,2.0,0.1584871746487713,2.5,1.0107081680179224,0.7,1.0355241527199588,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.003435362325367,0.6318044817404632,0.1292744160025831,0.4,0.4598110689579006,45.981106895790056,0,MEDIUM,1,MEDIUM,MONITOR
12.0,22.0,3.0,7.0,3.0,2.0,3.6667,0.25,0.3182,0.5455,0.25,0.2273,0.0,0.0,0.0,0.0,normal,0,1,-0.1114257115784065,0.8810509308964404,0.3882346046015554,0.6,0.7016366631434311,70.1636663143431,1,HIGH,1,CRITICAL,ESCALATE_AND_CONTAIN
0.9493450106958944,0.0,1.035594370509009,7.0,3.0,0.1765430435011475,0.0,1.0443672664467227,0.9,1.0968370529896,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.0019344765087847,0.6283403716328541,0.1336017200803106,0.8,0.5389876344181475,53.898763441814744,0,MEDIUM,1,HIGH,ESCALATE
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.214101498827036,0.1297198919802611,0.0385554878111522,0.0,0.0809848125419316,8.098481254193167,0,LOW,0,LOW,ALLOW
16.29213354361694,0.0,6.0,6.0,2.0,2.5,2.5,0.1886717658292578,0.0,4.901306335382197,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.0987630434123031,0.8518249389529717,0.3410358582638506,0.2,0.5937626809900971,59.37626809900971,0,MEDIUM,1,HIGH,ESCALATE
9.269689360613905,0.0,6.0,6.0,2.0,2.5,2.5,0.9490712529867252,0.0,3.052693157741418,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.0835083391150963,0.8166164142532871,0.2513098311229507,0.4,0.5919664856200457,59.19664856200457,0,MEDIUM,1,HIGH,ESCALATE
2.9689296525426996,0.0,5.0,0.0,0.0,2.0,0.0,0.98519419296257,0.0,6.0,0.983548657272568,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.0462783219943448,0.5170631240464042,0.090414693651146,0.0,0.3069883916383089,30.69883916383089,0,LOW,0,LOW,ALLOW
2.581024802315781,0.0,1.0879744178455182,0.0,0.0,2.0,2.0,0.99826070653998,0.0,0.915651801536714,0.0,0.0,0.0,0.0,0.0,2.0,ioc_activity,1,0,0.0795430541036233,0.4402866674675389,0.0484557782851749,0.0,0.2542716116784401,25.427161167844016,0,LOW,0,LOW,ALLOW
5.0,0.0,3.0,0.0,0.0,0.8333,0.0,0.6,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1341466762962709,0.3142591192957855,0.0850958209697718,0.0,0.194116470855125,19.411647085512502,0,LOW,0,LOW,ALLOW
1.0,1.0,1.0,1.0,1.0,0.1667,0.1667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.0838620981224063,0.4303181249739169,0.1116751380165971,0.0,0.2645937532398036,26.45937532398036,0,LOW,0,LOW,ALLOW
3.1326243328000354,0.0,5.0,0.0,0.0,2.0,0.0,1.0325848903073842,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.0388839611271614,0.5341296323285923,0.0655203699109079,0.0,0.3101513902584528,31.01513902584528,0,LOW,0,LOW,ALLOW
12.206823108650331,3.8579706548654222,5.0,3.274182950778468,1.0175043561057748,2.0,0.6583166531469214,0.7,0.8246501088507955,6.0,0.0,0.7559156637996585,0.0,0.0,0.0,0.0,collection,1,1,-0.0348301363284849,0.704264993225579,0.3246365320722437,0.2,0.5085048792921294,50.85048792921294,0,MEDIUM,1,HIGH,ESCALATE
1.0629276886235766,0.0,1.057517967245868,5.0,2.0,0.1534271512048669,2.5,1.0910698856375622,0.7,0.9865944985735536,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0036998908231838,0.6324150250828774,0.1352520554289702,0.4,0.4616412776528251,46.164127765282515,0,MEDIUM,1,MEDIUM,MONITOR
4.162426772559114,0.0,3.2890835685255215,0.0,0.0,2.5,0.0,1.0441391893436704,0.0,1.0564010341476355,1.0733602876523851,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.0716128165030057,0.4585900026876676,0.0963210002945539,0.0,0.2763047515518557,27.630475155185568,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.214101498827036,0.1297198919802611,0.0385554878111522,0.0,0.0809848125419316,8.098481254193167,0,LOW,0,LOW,ALLOW
12.0,0.0,4.0,0.0,0.0,2.0,0.0,0.3333,0.0,12.0,0.25,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.0541571502640751,0.4988784438104086,0.1757112304741136,0.0,0.3183109517142531,31.83109517142532,0,LOW,0,LOW,ALLOW
5.0,0.0,5.0,0.0,0.0,0.8333,0.0,1.0,0.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.0812683424785533,0.4363046264407638,0.0856216151896595,0.0,0.261372948339835,26.137294833983503,0,LOW,0,LOW,ALLOW
54.68860311028619,0.0,11.837023295460249,0.0,0.0,2.5,0.0,0.8,0.0,12.98437613003575,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,1,-0.0701037433731359,0.7856780210156995,0.2453064456421464,0.2,0.5334495229691714,53.344952296917135,0,MEDIUM,1,HIGH,ESCALATE
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
0.0,2.746646800155025,0.0,7.0,3.0,0.0,0.180362619401926,0.0,1.013766761076864,0.0,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.0223958069373569,0.675566017161408,0.2887312531457296,0.2,0.4837441227252068,48.374412272520686,0,MEDIUM,1,MEDIUM,MONITOR
6.54492993488401,0.0,6.0,6.0,2.0,2.5,2.5,0.9599849811655792,0.0,2.02248738108967,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.0764776955567915,0.8003893814275783,0.2298942464495252,0.4,0.5776877213975494,57.768772139754944,0,MEDIUM,1,HIGH,ESCALATE
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
3.0,0.0,3.0,0.0,0.0,0.5,0.0,1.0,0.0,3.0,0.6667,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1381170080348208,0.3050954199962669,0.0455879463159467,0.0,0.1791994675769334,17.919946757693346,0,LOW,0,LOW,ALLOW
6.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.8333,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.0426771802615603,0.5253747166656743,0.1046916262906784,0.0,0.3151290007387905,31.512900073879052,0,LOW,0,LOW,ALLOW
6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.6667,0.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1227791106374508,0.3404959580096726,0.1013336167324277,0.0,0.2126061810884268,21.260618108842685,0,LOW,0,LOW,ALLOW
2.753838766644751,0.0,5.0,0.0,0.0,2.0,0.0,1.006364771155587,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.0393141962066393,0.5331366309483399,0.0607925338646949,0.0,0.3084232804877607,30.842328048776068,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1667,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.0766811990705714,0.4468919540502867,0.0975829831591162,0.0,0.2701863205174367,27.018632051743673,0,LOW,0,LOW,ALLOW
2.0,0.0,2.0,0.0,0.0,0.3333,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1580166034245777,0.2591662835054155,0.0369327079422005,0.0,0.1517746329135287,15.177463291352868,0,LOW,0,LOW,ALLOW
0.9640982323356032,0.0,0.9799352270327274,5.0,2.0,0.1633680486141327,2.5,1.0220454888866493,0.7,1.0871874998871454,1.070796875229446,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.016700626101415,0.6624212907068843,0.1615517528286102,0.2,0.444719648095939,44.4719648095939,0,LOW,1,MEDIUM,MONITOR
12.0,0.0,4.0,0.0,0.0,2.0,0.0,0.3333,0.0,12.0,0.25,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.0541571502640751,0.4988784438104086,0.1757112304741136,0.0,0.3183109517142531,31.83109517142532,0,LOW,0,LOW,ALLOW
22.23966850859023,5.205240058791838,2.135329436518363,1.0125964484132757,1.0399962043644524,2.0,2.0,0.2331381752166105,0.4708645332555998,4.4985370923196175,0.113061327283325,0.4502477930857023,0.0,0.0,0.0,2.0,ioc_activity,1,1,-0.0441490403197134,0.7257734312101315,0.3361366898922633,0.2,0.5232095596386381,52.32095596386381,0,MEDIUM,1,HIGH,ESCALATE
0.0,5.016087801257113,0.0,5.0,2.0,0.0,2.5,0.0,0.9414041083049624,0.0,0.0,0.9833219266138296,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0423405976877931,0.7215994665213773,0.3213575158230959,0.4,0.5572190855425315,55.721908554253154,0,MEDIUM,1,HIGH,ESCALATE
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.214101498827036,0.1297198919802611,0.0385554878111522,0.0,0.0809848125419316,8.098481254193167,0,LOW,0,LOW,ALLOW
0.0,0.9739143212713516,5.0,0.9138279890014523,0.9340638176223658,2.0,0.1742975489392307,0.7,1.0447490580383676,6.0,0.0,1.0671060396222185,0.0,0.0,0.0,0.0,collection,1,0,0.0085944596386465,0.6040391265096616,0.1936951757530259,0.0,0.3806453135185704,38.06453135185704,0,LOW,1,MEDIUM,MONITOR
3.0,1.0,3.0,1.0,1.0,0.5,0.1667,1.0,1.0,3.0,0.6667,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.0801235659438516,0.4389468207509508,0.1471166874304825,0.0,0.2781999232706436,27.81999232706436,0,LOW,0,LOW,ALLOW
0.9991210156402288,0.0,0.9696551766922912,7.0,3.0,0.1632471840870628,0.0,0.910176146909003,0.9,0.9515225232364072,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.0015080396028335,0.6273561366032187,0.136482584310153,0.2,0.4191665212093085,41.916652120930856,0,LOW,1,MEDIUM,MONITOR
2.0,0.0,1.0,0.0,0.0,0.3333,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1835552533983478,0.2002219624042369,0.0353935922578223,0.0,0.1189704773867859,11.897047738678593,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
7.0,0.0,5.0,0.0,0.0,1.1667,0.0,0.7143,0.0,7.0,0.5714,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.0763037038525115,0.4477632295237491,0.118112550313797,0.0,0.2757979138165112,27.579791381651127,0,LOW,0,LOW,ALLOW
1.0,4.0,1.0,3.0,1.0,0.1667,0.6667,1.0,0.75,0.25,0.0,0.75,0.0,0.0,0.0,0.0,normal,0,0,0.0521502864805235,0.5035103731953012,0.1788829654405796,0.0,0.3216514466175606,32.16514466175606,0,LOW,0,LOW,ALLOW
4.229539502001711,0.0,3.123099227175801,0.0,0.0,2.5,0.0,0.9229060147071948,0.0,0.9942192412286266,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.0814779911071346,0.4358207482367785,0.0894439663938442,0.0,0.2620624031286892,26.20624031286892,0,LOW,0,LOW,ALLOW
3.0,0.0,2.0,0.0,0.0,0.5,0.0,0.6667,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1333555503101567,0.316085072672526,0.0412400101470374,0.0,0.1841567925066486,18.41567925066487,0,LOW,0,LOW,ALLOW
1.0,2.0,1.0,1.0,1.0,0.1667,0.3333,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,normal,0,0,0.1073357900414463,0.3761398173763294,0.1067909693268237,0.0,0.2335746418886871,23.35746418886871,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
2.842021196715962,0.0,5.0,0.0,0.0,2.0,0.0,0.9193869083578629,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.0452665578717664,0.5193983198919624,0.0661753767264069,0.0,0.302212920122181,30.221292012218104,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
0.0,25.473702110364904,6.0,6.0,2.059438716588173,2.5,2.5,0.0,0.6595770817191244,0.0,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.1089134860632282,0.8752526045323871,0.3912918652821531,0.2,0.6192118988133513,61.92118988133512,1,MEDIUM,1,HIGH,ESCALATE
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
34.87530706154365,0.0,3.916730143232562,0.0,0.0,2.186135313598991,2.0,0.3034231121641429,0.0,13.953789362276076,0.2236914000317067,0.0,0.0,0.0,0.0,2.0,ioc_activity,1,1,-0.065472974297038,0.7749900034561468,0.2165612600996225,0.2,0.5203848169257864,52.03848169257864,0,MEDIUM,1,HIGH,ESCALATE
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
17.61061575567619,0.0,5.0,0.0,0.0,2.0,0.0,0.7,0.0,6.0,0.4861298898852683,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.0261315514253261,0.5635627516614775,0.1800642167346662,0.0,0.3549755675974792,35.49755675974792,0,LOW,1,MEDIUM,MONITOR
0.9282054599900028,0.0,1.0805785375260568,7.0,3.0,0.1556689511441444,0.0,0.918000278209018,0.9,0.9142609068369691,1.0979646138409749,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.015385418263183,0.6593857334941436,0.1677141476453014,0.2,0.4445906903331044,44.45906903331044,0,LOW,1,MEDIUM,MONITOR
14.779131447094532,0.0,9.246732991184174,0.0,0.0,2.5,0.0,0.8,0.0,3.836287220275272,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,1,-0.0194754362899216,0.6688256739814167,0.2241116956310712,0.4,0.5038820445975469,50.38820445975469,0,MEDIUM,1,HIGH,ESCALATE
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
1.0108833104079868,0.0,0.9506369212253204,5.0,2.0,0.1805977259103573,2.5,1.0216258423829183,0.7,0.9800902490490556,1.0063772182692137,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0147713888773118,0.6579685268162838,0.1593723791928923,0.2,0.4417257845471792,44.17257845471793,0,LOW,1,MEDIUM,MONITOR
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
2.0,0.0,2.0,0.0,0.0,0.3333,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1506788564462253,0.2761021244561091,0.0085236170331096,0.0,0.1539870727091374,15.398707270913745,0,LOW,0,LOW,ALLOW
0.0,1.0,0.0,1.0,1.0,0.0,0.1667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.1598718838192029,0.2548842152118358,0.2001229511219563,0.0,0.1902170561469988,19.021705614699883,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
4.0,3.0,2.0,3.0,1.0,0.6667,0.5,0.5,1.0,1.3333,0.25,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.0371605120222339,0.5381074282397592,0.230986388527379,0.0,0.3537056826637124,35.37056826637124,0,LOW,1,MEDIUM,MONITOR
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
2.0,1.0,2.0,1.0,1.0,0.3333,0.1667,1.0,1.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.0889805090290746,0.4185046087418412,0.1242569036021908,0.0,0.2612417607085604,26.12417607085604,0,LOW,0,LOW,ALLOW
8.169625313120019,0.0,3.061864294403235,0.0,0.0,2.5,0.0,0.8,0.0,1.8991358251805432,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.0443448056038662,0.5215257644401533,0.1274842104114559,0.0,0.3187102230449483,31.871022304494833,0,LOW,0,LOW,ALLOW
1.045674993149282,0.0,1.0753356277503408,7.0,3.0,0.1773856681682458,0.0,0.9575709752096307,0.9,0.947667705872412,1.0005749873960708,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.0127080143527957,0.653206168169684,0.1609393687644944,0.2,0.4394982346844498,43.94982346844498,0,LOW,1,MEDIUM,MONITOR
0.0,5.3457969578021425,0.0,5.0,2.0,0.0,2.5,0.0,1.0168455720122438,0.0,0.0,0.9742505274176556,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0439095228093843,0.7252206143207228,0.3235083521109627,0.4,0.5597484259041383,55.97484259041383,0,MEDIUM,1,HIGH,ESCALATE
4.005834161265635,0.0,0.900801520946668,5.0,2.0,0.6779857421434495,2.5,0.2698651099877047,0.7,4.028960330489101,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.017912311241172,0.6652179130038622,0.1909527563709313,0.6,0.5336080412448572,53.36080412448572,0,MEDIUM,1,HIGH,ESCALATE
1.8741501091209944,0.0,1.915771883003226,7.0,3.0,0.3534793555485224,0.0,0.9548268787377218,0.9,1.8540152384224944,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.0205598516866898,0.6713285521452905,0.1318776960496105,0.8,0.5622001276923125,56.22001276923125,0,MEDIUM,1,HIGH,ESCALATE
4.139800285104179,0.0,1.8296282210954824,7.0,3.0,0.6115921092289842,0.0,0.4940962631798037,0.9,3.78964966158773,0.5329749910124912,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.0172780231678975,0.6637539483894388,0.1973978733286913,1.0,0.6144141399463643,61.44141399463643,1,MEDIUM,1,HIGH,ESCALATE
2.8408220934311377,0.0,5.0,0.0,0.0,2.0,0.0,0.9300259113498516,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.0439906138962264,0.5223432543923604,0.0654122948722169,0.0,0.3036418636338525,30.364186363385247,0,LOW,0,LOW,ALLOW
0.0,1.034040651070271,0.0,0.9116216963442896,0.9733216769865224,2.5,0.1613141391531328,0.8,0.9965145017174588,0.0,0.8,1.0009582965806996,0.0,0.0,0.0,0.0,process_burst,1,0,0.0325678193181221,0.5487075638674548,0.1888279431904432,0.0,0.3489961459247109,34.899614592471096,0,LOW,1,MEDIUM,MONITOR
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
1.095844926741456,0.0,1.0438625067381648,5.0,2.0,0.1606698771699128,2.5,1.01619787474961,0.7,1.0203549511735417,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.003435362325367,0.6318044817404632,0.1294908128684903,0.2,0.4198651681743773,41.98651681743774,0,LOW,1,MEDIUM,MONITOR
4.0,0.0,2.0,0.0,0.0,0.6667,0.0,0.5,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1380393688515933,0.3052746146267935,0.076901090377396,0.0,0.1871263106390854,18.712631063908542,0,LOW,0,LOW,ALLOW
5.601525576718637,0.0,6.0,6.0,2.0,2.5,2.5,0.9597518141245264,0.0,1.9336375438639817,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.0757193085460918,0.7986389910379706,0.2227637685384992,0.2,0.5349423872055087,53.49423872055087,0,MEDIUM,1,HIGH,ESCALATE
4.0,3.0,2.0,2.0,1.0,0.6667,0.5,0.5,0.6667,1.3333,0.25,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.0589782330033437,0.487751173992675,0.187390897014316,0.0,0.3151108699495503,31.511086994955033,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
3.221810577424179,8.317485687326144,6.0,6.0,2.0,2.5,2.5,0.9631528955692182,0.4572454973595872,0.5444805171944039,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.0776682628080099,0.8031372627141947,0.3100017109865205,0.2,0.5592259222394373,55.92259222394374,0,MEDIUM,1,HIGH,ESCALATE
28.682627530901375,0.0,13.513500374818978,0.0,0.0,2.5,0.0,0.8,0.0,6.632721708704836,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,1,-0.0504107887260416,0.7402258203965798,0.2453064456421464,0.4,0.5484508126286556,54.845081262865556,0,MEDIUM,1,HIGH,ESCALATE
0.9902093000370512,0.0,0.9923635822899496,5.0,2.0,0.1607226563267805,2.5,0.9757185575119462,0.7,0.9332125264827946,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.003596985750077,0.6321775156734771,0.1304721567300562,0.6,0.5003156728029265,50.031567280292656,0,MEDIUM,1,HIGH,ESCALATE
2.954193072330363,0.0,5.0,0.0,0.0,2.0,0.0,0.9896504709107488,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.0388828764415354,0.534132135830457,0.0620455083985274,0.0,0.3092840518063832,30.928405180638325,0,LOW,0,LOW,ALLOW
2.9024938238306635,0.0,6.0,6.0,2.0,2.5,2.5,1.0561837982061562,0.0,0.963255075436995,0.9410519700930404,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.0707129939591578,0.7870841980145009,0.2080003559994674,0.2,0.5248963979078424,52.48963979078424,0,MEDIUM,1,HIGH,ESCALATE
0.0,2.8704307863159095,0.0,7.0,3.0,0.0,0.1600760207244716,0.0,0.9673713087666538,0.0,0.0,1.0659190818171411,0.0,0.0,0.0,0.0,discovery,1,1,-0.0237728489516874,0.6787442903569713,0.2946284447282757,0.4,0.5269664708784032,52.69664708784032,0,MEDIUM,1,HIGH,ESCALATE
