timestamp,user_id,device_id,source_ip,destination,event_type,process,resource,ioc_match
2026-09-01T11:38:00,U049,PC087,10.0.1.44,SERVER06,PROCESS_EXECUTION,chrome,,False
2026-09-01T11:46:00,U049,PC015,10.0.1.56,SERVER06,FILE_ACCESS,,reports,False
2026-09-01T12:13:00,U049,PC050,10.0.1.117,SERVER10,FILE_ACCESS,,projects,False
2026-09-01T09:00:00,U050,PC024,10.0.1.134,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T09:27:00,U050,PC022,10.0.1.135,SERVER05,FILE_ACCESS,,projects,False
2026-09-01T09:36:00,U050,PC058,10.0.1.168,SERVER01,FILE_ACCESS,,reports,False
2026-09-01T09:52:00,U050,PC063,10.0.1.44,SERVER04,LOGIN,,,False
2026-09-01T10:09:00,U050,PC053,10.0.1.185,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T10:27:00,U050,PC063,10.0.1.52,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T10:50:00,U050,PC098,10.0.1.66,SERVER05,LOGIN,,,False
2026-09-01T10:56:00,U050,PC069,10.0.1.83,SERVER03,PROCESS_EXECUTION,vscode,,False
2026-09-01T11:25:00,U050,PC073,10.0.1.200,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T11:47:00,U050,PC074,10.0.1.39,SERVER05,LOGIN,,,False
2026-09-01T12:16:00,U050,PC098,10.0.1.194,SERVER08,PROCESS_EXECUTION,chrome,,False
2026-09-01T12:38:00,U050,PC014,10.0.1.198,SERVER04,FILE_ACCESS,,reports,False
2026-09-01T12:52:00,U050,PC058,10.0.1.77,SERVER06,LOGIN,,,False
2026-09-01T12:59:00,U050,PC016,10.0.1.70,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T09:00:00,U051,PC022,10.0.1.167,SERVER03,NETWORK_CONNECTION,,,False
2026-09-01T09:30:00,U051,PC008,10.0.1.155,SERVER06,FILE_ACCESS,,documents,False
2026-09-01T09:52:00,U051,PC042,10.0.1.190,SERVER05,PROCESS_EXECUTION,vscode,,False
2026-09-01T10:06:00,U051,PC018,10.0.1.115,SERVER01,PROCESS_EXECUTION,chrome,,False
2026-09-01T10:19:00,U051,PC017,10.0.1.73,SERVER03,FILE_ACCESS,,projects,False
2026-09-01T10:46:00,U051,PC098,10.0.1.183,SERVER07,PROCESS_EXECUTION,vscode,,False
2026-09-01T11:06:00,U051,PC081,10.0.1.78,SERVER07,FILE_ACCESS,,projects,False
2026-09-01T11:23:00,U051,PC010,10.0.1.172,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T11:40:00,U051,PC059,10.0.1.134,SERVER06,PROCESS_EXECUTION,python,,False
2026-09-01T12:03:00,U051,PC100,10.0.1.197,SERVER02,LOGIN,,,False
2026-09-01T12:31:00,U051,PC082,10.0.1.180,SERVER06,NETWORK_CONNECTION,,,False
2026-09-01T12:38:00,U051,PC028,10.0.1.119,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T12:58:00,U051,PC037,10.0.1.96,SERVER09,PROCESS_EXECUTION,python,,False
2026-09-01T09:00:00,U052,PC044,10.0.1.184,SERVER01,NETWORK_CONNECTION,,,False
2026-09-01T09:06:00,U052,PC081,10.0.1.127,SERVER01,LOGIN,,,False
2026-09-01T09:14:00,U052,PC059,10.0.1.10,SERVER07,FILE_ACCESS,,reports,False
2026-09-01T09:25:00,U052,PC039,10.0.1.50,SERVER05,FILE_ACCESS,,projects,False
2026-09-01T09:32:00,U052,PC011,10.0.1.105,SERVER03,PROCESS_EXECUTION,python,,False
2026-09-01T09:38:00,U052,PC081,10.0.1.88,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T09:56:00,U052,PC091,10.0.1.34,SERVER01,LOGIN,,,False
2026-09-01T10:07:00,U052,PC010,10.0.1.43,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T10:19:00,U052,PC002,10.0.1.12,SERVER06,NETWORK_CONNECTION,,,False
2026-09-01T10:27:00,U052,PC089,10.0.1.43,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T09:00:00,U053,PC012,10.0.1.197,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T09:08:00,U053,PC039,10.0.1.45,SERVER07,PROCESS_EXECUTION,python,,False
2026-09-01T09:37:00,U053,PC087,10.0.1.46,SERVER02,FILE_ACCESS,,projects,False
2026-09-01T09:58:00,U053,PC079,10.0.1.176,SERVER03,LOGIN,,,False
2026-09-01T10:17:00,U053,PC081,10.0.1.48,SERVER07,PROCESS_EXECUTION,vscode,,False
2026-09-01T10:41:00,U053,PC028,10.0.1.32,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T10:50:00,U053,PC076,10.0.1.196,SERVER07,LOGIN,,,False
2026-09-01T11:06:00,U053,PC041,10.0.1.45,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T11:19:00,U053,PC032,10.0.1.151,SERVER10,LOGIN,,,False
2026-09-01T11:43:00,U053,PC085,10.0.1.87,SERVER04,PROCESS_EXECUTION,chrome,,False
2026-09-01T12:04:00,U053,PC051,10.0.1.85,SERVER01,FILE_ACCESS,,projects,False
2026-09-01T09:00:00,U054,PC050,10.0.1.38,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T09:20:00,U054,PC068,10.0.1.13,SERVER06,LOGIN,,,False
2026-09-01T09:35:00,U054,PC073,10.0.1.117,SERVER06,FILE_ACCESS,,reports,False
2026-09-01T09:57:00,U054,PC099,10.0.1.28,SERVER01,FILE_ACCESS,,reports,False
2026-09-01T10:20:00,U054,PC002,10.0.1.77,SERVER04,LOGIN,,,False
2026-09-01T10:26:00,U054,PC051,10.0.1.139,SERVER05,LOGIN,,,False
2026-09-01T10:51:00,U054,PC055,10.0.1.189,SERVER07,NETWORK_CONNECTION,,,False
2026-09-01T10:58:00,U054,PC011,10.0.1.89,SERVER02,FILE_ACCESS,,reports,False
2026-09-01T11:19:00,U054,PC069,10.0.1.93,SERVER07,FILE_ACCESS,,documents,False
2026-09-01T11:42:00,U054,PC040,10.0.1.188,SERVER07,LOGIN,,,False
2026-09-01T12:10:00,U054,PC032,10.0.1.32,SERVER07,FILE_ACCESS,,documents,False
2026-09-01T09:00:00,U055,PC040,10.0.1.180,SERVER03,LOGIN,,,False
2026-09-01T09:08:00,U055,PC091,10.0.1.45,SERVER01,LOGIN,,,False
2026-09-01T09:18:00,U055,PC045,10.0.1.143,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T09:48:00,U055,PC048,10.0.1.42,SERVER05,PROCESS_EXECUTION,vscode,,False
2026-09-01T10:16:00,U055,PC099,10.0.1.17,SERVER06,LOGIN,,,False
2026-09-01T10:46:00,U055,PC035,10.0.1.144,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T10:59:00,U055,PC064,10.0.1.126,SERVER09,LOGIN,,,False
2026-09-01T11:15:00,U055,PC064,10.0.1.155,SERVER03,LOGIN,,,False
2026-09-01T11:31:00,U055,PC099,10.0.1.36,SERVER10,FILE_ACCESS,,reports,False
2026-09-01T11:57:00,U055,PC030,10.0.1.199,SERVER09,LOGIN,,,False
2026-09-01T12:02:00,U055,PC002,10.0.1.72,SERVER01,LOGIN,,,False
2026-09-01T12:22:00,U055,PC020,10.0.1.55,SERVER01,PROCESS_EXECUTION,office,,False
2026-09-01T12:44:00,U055,PC029,10.0.1.92,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T13:02:00,U055,PC010,10.0.1.156,SERVER06,PROCESS_EXECUTION,python,,False
2026-09-01T13:10:00,U055,PC023,10.0.1.67,SERVER09,LOGIN,,,False
2026-09-01T09:00:00,U056,PC060,10.0.1.82,SERVER05,LOGIN,,,False
2026-09-01T09:15:00,U056,PC071,10.0.1.126,SERVER01,LOGIN,,,False
2026-09-01T09:31:00,U056,PC073,10.0.1.87,SERVER10,FILE_ACCESS,,reports,False
2026-09-01T09:43:00,U056,PC048,10.0.1.161,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T10:12:00,U056,PC070,10.0.1.72,SERVER03,FILE_ACCESS,,projects,False
2026-09-01T10:17:00,U056,PC004,10.0.1.69,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T10:33:00,U056,PC043,10.0.1.10,SERVER07,LOGIN,,,False
2026-09-01T11:01:00,U056,PC027,10.0.1.145,SERVER04,PROCESS_EXECUTION,chrome,,False
2026-09-01T11:19:00,U056,PC008,10.0.1.46,SERVER05,NETWORK_CONNECTION,,,False
2026-09-01T11:26:00,U056,PC030,10.0.1.143,SERVER07,LOGIN,,,False
2026-09-01T11:53:00,U056,PC096,10.0.1.31,SERVER10,PROCESS_EXECUTION,office,,False
2026-09-01T12:01:00,U056,PC051,10.0.1.29,SERVER10,FILE_ACCESS,,projects,False
2026-09-01T12:24:00,U056,PC056,10.0.1.179,SERVER03,LOGIN,,,False
2026-09-01T12:36:00,U056,PC041,10.0.1.110,SERVER06,PROCESS_EXECUTION,python,,False
2026-09-01T09:00:00,U057,PC010,10.0.1.61,SERVER03,PROCESS_EXECUTION,vscode,,False
2026-09-01T09:29:00,U057,PC020,10.0.1.37,SERVER03,LOGIN,,,False
2026-09-01T09:48:00,U057,PC041,10.0.1.114,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T10:10:00,U057,PC058,10.0.1.88,SERVER08,PROCESS_EXECUTION,vscode,,False
2026-09-01T10:23:00,U057,PC012,10.0.1.50,SERVER05,LOGIN,,,False
2026-09-01T10:50:00,U057,PC028,10.0.1.93,SERVER03,LOGIN,,,False
2026-09-01T10:57:00,U057,PC051,10.0.1.141,SERVER01,FILE_ACCESS,,reports,False
2026-09-01T11:23:00,U057,PC023,10.0.1.17,SERVER07,PROCESS_EXECUTION,python,,False
2026-09-01T11:42:00,U057,PC060,10.0.1.36,SERVER03,FILE_ACCESS,,documents,False
2026-09-01T11:50:00,U057,PC008,10.0.1.66,SERVER03,LOGIN,,,False
2026-09-01T12:01:00,U057,PC048,10.0.1.185,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T12:24:00,U057,PC003,10.0.1.26,SERVER04,PROCESS_EXECUTION,chrome,,False
2026-09-01T12:49:00,U057,PC017,10.0.1.33,SERVER06,NETWORK_CONNECTION,,,False
2026-09-01T12:57:00,U057,PC060,10.0.1.22,SERVER03,LOGIN,,,False
2026-09-01T13:20:00,U057,PC093,10.0.1.111,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T09:00:00,U058,PC023,10.0.1.100,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T09:10:00,U058,PC058,10.0.1.48,SERVER01,PROCESS_EXECUTION,python,,False
2026-09-01T09:34:00,U058,PC038,10.0.1.137,SERVER07,FILE_ACCESS,,projects,False
2026-09-01T09:56:00,U058,PC008,10.0.1.32,SERVER05,NETWORK_CONNECTION,,,False
2026-09-01T10:13:00,U058,PC026,10.0.1.174,SERVER09,FILE_ACCESS,,reports,False
2026-09-01T10:25:00,U058,PC049,10.0.1.192,SERVER06,LOGIN,,,False
2026-09-01T10:45:00,U058,PC045,10.0.1.154,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T11:00:00,U058,PC035,10.0.1.56,SERVER01,NETWORK_CONNECTION,,,False
2026-09-01T11:15:00,U058,PC100,10.0.1.81,SERVER01,FILE_ACCESS,,documents,False
2026-09-01T11:45:00,U058,PC068,10.0.1.101,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T11:57:00,U058,PC032,10.0.1.178,SERVER04,FILE_ACCESS,,documents,False
2026-09-01T12:10:00,U058,PC098,10.0.1.66,SERVER10,LOGIN,,,False
2026-09-01T12:40:00,U058,PC046,10.0.1.54,SERVER03,NETWORK_CONNECTION,,,False
2026-09-01T12:52:00,U058,PC076,10.0.1.17,SERVER06,PROCESS_EXECUTION,python,,False
2026-09-01T09:00:00,U059,PC070,10.0.1.89,SERVER03,FILE_ACCESS,,reports,False
2026-09-01T09:20:00,U059,PC012,10.0.1.24,SERVER04,LOGIN,,,False
2026-09-01T09:44:00,U059,PC068,10.0.1.132,SERVER01,FILE_ACCESS,,documents,False
2026-09-01T09:59:00,U059,PC044,10.0.1.193,SERVER03,FILE_ACCESS,,documents,False
2026-09-01T10:29:00,U059,PC003,10.0.1.47,SERVER10,PROCESS_EXECUTION,chrome,,False
2026-09-01T10:56:00,U059,PC068,10.0.1.103,SERVER02,FILE_ACCESS,,documents,False
2026-09-01T11:12:00,U059,PC076,10.0.1.35,SERVER06,NETWORK_CONNECTION,,,False
2026-09-01T11:26:00,U059,PC021,10.0.1.197,SERVER07,PROCESS_EXECUTION,vscode,,False
2026-09-01T11:56:00,U059,PC084,10.0.1.91,SERVER03,NETWORK_CONNECTION,,,False
2026-09-01T12:23:00,U059,PC086,10.0.1.160,SERVER03,PROCESS_EXECUTION,vscode,,False
2026-09-01T09:00:00,U060,PC023,10.0.1.196,SERVER01,PROCESS_EXECUTION,vscode,,False
2026-09-01T09:27:00,U060,PC099,10.0.1.155,SERVER01,NETWORK_CONNECTION,,,False
2026-09-01T09:37:00,U060,PC082,10.0.1.154,SERVER02,PROCESS_EXECUTION,vscode,,False
2026-09-01T09:57:00,U060,PC096,10.0.1.29,SERVER04,FILE_ACCESS,,reports,False
2026-09-01T10:13:00,U060,PC082,10.0.1.32,SERVER06,PROCESS_EXECUTION,vscode,,False
2026-09-01T10:32:00,U060,PC034,10.0.1.63,SERVER04,LOGIN,,,False
2026-09-01T10:59:00,U060,PC045,10.0.1.75,SERVER02,LOGIN,,,False
2026-09-01T11:27:00,U060,PC007,10.0.1.108,SERVER08,LOGIN,,,False
2026-09-01T11:55:00,U060,PC022,10.0.1.115,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T12:12:00,U060,PC013,10.0.1.132,SERVER10,PROCESS_EXECUTION,office,,False
2026-09-01T12:37:00,U060,PC058,10.0.1.28,SERVER01,FILE_ACCESS,,documents,False
2026-09-01T12:51:00,U060,PC041,10.0.1.76,SERVER02,LOGIN,,,False
2026-09-01T09:00:00,U061,PC021,10.0.1.197,SERVER02,FILE_ACCESS,,reports,False
2026-09-01T09:22:00,U061,PC044,10.0.1.162,SERVER10,LOGIN,,,False
2026-09-01T09:42:00,U061,PC056,10.0.1.177,SERVER03,LOGIN,,,False
2026-09-01T10:06:00,U061,PC021,10.0.1.23,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T10:21:00,U061,PC053,10.0.1.188,SERVER09,FILE_ACCESS,,documents,False
2026-09-01T10:49:00,U061,PC039,10.0.1.70,SERVER02,PROCESS_EXECUTION,python,,False
2026-09-01T10:55:00,U061,PC074,10.0.1.150,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T11:04:00,U061,PC047,10.0.1.10,SERVER07,LOGIN,,,False
2026-09-01T11:11:00,U061,PC026,10.0.1.34,SERVER01,PROCESS_EXECUTION,office,,False
2026-09-01T11:22:00,U061,PC038,10.0.1.30,SERVER08,FILE_ACCESS,,projects,False
2026-09-01T11:30:00,U061,PC061,10.0.1.135,SERVER05,PROCESS_EXECUTION,office,,False
2026-09-01T11:37:00,U061,PC024,10.0.1.104,SERVER07,NETWORK_CONNECTION,,,False
2026-09-01T11:53:00,U061,PC006,10.0.1.77,SERVER08,FILE_ACCESS,,reports,False
2026-09-01T09:00:00,U062,PC073,10.0.1.25,SERVER03,FILE_ACCESS,,reports,False
2026-09-01T09:29:00,U062,PC011,10.0.1.181,SERVER06,LOGIN,,,False
2026-09-01T09:59:00,U062,PC097,10.0.1.160,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T10:21:00,U062,PC050,10.0.1.143,SERVER07,LOGIN,,,False
2026-09-01T10:43:00,U062,PC074,10.0.1.70,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T10:57:00,U062,PC051,10.0.1.192,SERVER01,LOGIN,,,False
2026-09-01T11:18:00,U062,PC097,10.0.1.124,SERVER03,FILE_ACCESS,,documents,False
2026-09-01T11:28:00,U062,PC017,10.0.1.20,SERVER07,FILE_ACCESS,,documents,False
2026-09-01T11:35:00,U062,PC026,10.0.1.170,SERVER03,NETWORK_CONNECTION,,,False
2026-09-01T11:59:00,U062,PC094,10.0.1.27,SERVER02,PROCESS_EXECUTION,python,,False
2026-09-01T12:16:00,U062,PC071,10.0.1.93,SERVER05,NETWORK_CONNECTION,,,False
2026-09-01T12:37:00,U062,PC002,10.0.1.189,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T09:00:00,U063,PC054,10.0.1.48,SERVER03,LOGIN,,,False
2026-09-01T09:23:00,U063,PC014,10.0.1.154,SERVER02,LOGIN,,,False
2026-09-01T09:53:00,U063,PC053,10.0.1.77,SERVER07,PROCESS_EXECUTION,python,,False
2026-09-01T10:18:00,U063,PC074,10.0.1.165,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T10:24:00,U063,PC052,10.0.1.46,SERVER10,FILE_ACCESS,,reports,False
2026-09-01T10:48:00,U063,PC005,10.0.1.111,SERVER06,NETWORK_CONNECTION,,,False
2026-09-01T11:15:00,U063,PC096,10.0.1.131,SERVER05,FILE_ACCESS,,documents,False
2026-09-01T11:31:00,U063,PC044,10.0.1.87,SERVER05,LOGIN,,,False
2026-09-01T11:44:00,U063,PC090,10.0.1.185,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T11:56:00,U063,PC096,10.0.1.123,SERVER06,FILE_ACCESS,,reports,False
2026-09-01T12:09:00,U063,PC078,10.0.1.175,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T12:20:00,U063,PC028,10.0.1.114,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T12:49:00,U063,PC066,10.0.1.50,SERVER02,PROCESS_EXECUTION,chrome,,False
2026-09-01T13:03:00,U063,PC018,10.0.1.144,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T09:00:00,U064,PC008,10.0.1.73,SERVER01,FILE_ACCESS,,documents,False
2026-09-01T09:19:00,U064,PC047,10.0.1.190,SERVER04,LOGIN,,,False
2026-09-01T09:32:00,U064,PC065,10.0.1.111,SERVER02,PROCESS_EXECUTION,office,,False
2026-09-01T09:58:00,U064,PC031,10.0.1.105,SERVER08,LOGIN,,,False
2026-09-01T10:22:00,U064,PC023,10.0.1.131,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T10:44:00,U064,PC021,10.0.1.76,SERVER02,PROCESS_EXECUTION,python,,False
2026-09-01T10:58:00,U064,PC050,10.0.1.22,SERVER03,LOGIN,,,False
2026-09-01T11:21:00,U064,PC083,10.0.1.67,SERVER04,FILE_ACCESS,,documents,False
2026-09-01T11:34:00,U064,PC066,10.0.1.15,SERVER01,NETWORK_CONNECTION,,,False
2026-09-01T11:54:00,U064,PC023,10.0.1.163,SERVER01,FILE_ACCESS,,projects,False
2026-09-01T09:00:00,U065,PC055,10.0.1.106,SERVER06,PROCESS_EXECUTION,python,,False
2026-09-01T09:19:00,U065,PC060,10.0.1.87,SERVER09,PROCESS_EXECUTION,vscode,,False
2026-09-01T09:43:00,U065,PC075,10.0.1.36,SERVER01,NETWORK_CONNECTION,,,False
2026-09-01T10:04:00,U065,PC039,10.0.1.185,SERVER02,PROCESS_EXECUTION,python,,False
2026-09-01T10:24:00,U065,PC044,10.0.1.80,SERVER06,LOGIN,,,False
2026-09-01T10:37:00,U065,PC025,10.0.1.48,SERVER09,PROCESS_EXECUTION,python,,False
2026-09-01T11:06:00,U065,PC077,10.0.1.113,SERVER06,FILE_ACCESS,,documents,False
2026-09-01T11:32:00,U065,PC004,10.0.1.177,SERVER08,FILE_ACCESS,,projects,False
2026-09-01T11:46:00,U065,PC052,10.0.1.109,SERVER01,PROCESS_EXECUTION,office,,False
2026-09-01T12:09:00,U065,PC093,10.0.1.192,SERVER04,FILE_ACCESS,,reports,False
2026-09-01T12:35:00,U065,PC086,10.0.1.101,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T12:49:00,U065,PC072,10.0.1.56,SERVER05,FILE_ACCESS,,projects,False
2026-09-01T09:00:00,U066,PC034,10.0.1.195,SERVER09,FILE_ACCESS,,projects,False
2026-09-01T09:29:00,U066,PC043,10.0.1.177,SERVER02,FILE_ACCESS,,projects,False
2026-09-01T09:41:00,U066,PC096,10.0.1.88,SERVER07,PROCESS_EXECUTION,vscode,,False
2026-09-01T10:11:00,U066,PC034,10.0.1.159,SERVER05,PROCESS_EXECUTION,python,,False
2026-09-01T10:30:00,U066,PC061,10.0.1.23,SERVER10,LOGIN,,,False
2026-09-01T10:53:00,U066,PC061,10.0.1.59,SERVER09,LOGIN,,,False
2026-09-01T11:01:00,U066,PC068,10.0.1.86,SERVER07,NETWORK_CONNECTION,,,False
2026-09-01T11:07:00,U066,PC026,10.0.1.97,SERVER07,FILE_ACCESS,,documents,False
2026-09-01T11:30:00,U066,PC019,10.0.1.90,SERVER03,NETWORK_CONNECTION,,,False
2026-09-01T11:59:00,U066,PC063,10.0.1.95,SERVER03,LOGIN,,,False
2026-09-01T12:14:00,U066,PC001,10.0.1.125,SERVER05,LOGIN,,,False
2026-09-01T12:25:00,U066,PC098,10.0.1.50,SERVER08,FILE_ACCESS,,projects,False
2026-09-01T12:55:00,U066,PC017,10.0.1.167,SERVER07,LOGIN,,,False
2026-09-01T13:20:00,U066,PC052,10.0.1.119,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T13:37:00,U066,PC005,10.0.1.146,SERVER04,LOGIN,,,False
2026-09-01T09:00:00,U067,PC042,10.0.1.145,SERVER04,LOGIN,,,False
2026-09-01T09:05:00,U067,PC081,10.0.1.197,SERVER04,LOGIN,,,False
2026-09-01T09:17:00,U067,PC017,10.0.1.36,SERVER07,PROCESS_EXECUTION,python,,False
2026-09-01T09:38:00,U067,PC009,10.0.1.21,SERVER05,PROCESS_EXECUTION,vscode,,False
2026-09-01T09:52:00,U067,PC094,10.0.1.143,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T10:13:00,U067,PC088,10.0.1.44,SERVER06,PROCESS_EXECUTION,office,,False
2026-09-01T10:33:00,U067,PC022,10.0.1.113,SERVER01,PROCESS_EXECUTION,vscode,,False
2026-09-01T10:45:00,U067,PC017,10.0.1.64,SERVER01,FILE_ACCESS,,projects,False
2026-09-01T11:08:00,U067,PC047,10.0.1.192,SERVER01,FILE_ACCESS,,documents,False
2026-09-01T11:25:00,U067,PC077,10.0.1.22,SERVER02,PROCESS_EXECUTION,chrome,,False
2026-09-01T11:50:00,U067,PC007,10.0.1.186,SERVER02,LOGIN,,,False
2026-09-01T12:08:00,U067,PC049,10.0.1.41,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T12:21:00,U067,PC090,10.0.1.49,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T09:00:00,U068,PC085,10.0.1.35,SERVER09,PROCESS_EXECUTION,office,,False
2026-09-01T09:13:00,U068,PC014,10.0.1.140,SERVER10,FILE_ACCESS,,reports,False
2026-09-01T09:21:00,U068,PC014,10.0.1.137,SERVER04,PROCESS_EXECUTION,chrome,,False
2026-09-01T09:45:00,U068,PC067,10.0.1.61,SERVER06,FILE_ACCESS,,reports,False
2026-09-01T10:12:00,U068,PC038,10.0.1.51,SERVER01,NETWORK_CONNECTION,,,False
2026-09-01T10:34:00,U068,PC027,10.0.1.186,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T10:49:00,U068,PC002,10.0.1.181,SERVER02,FILE_ACCESS,,documents,False
2026-09-01T10:57:00,U068,PC020,10.0.1.33,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T09:00:00,U069,PC059,10.0.1.85,SERVER05,PROCESS_EXECUTION,vscode,,False
2026-09-01T09:19:00,U069,PC013,10.0.1.54,SERVER01,LOGIN,,,False
2026-09-01T09:33:00,U069,PC055,10.0.1.199,SERVER02,PROCESS_EXECUTION,python,,False
2026-09-01T09:41:00,U069,PC002,10.0.1.45,SERVER03,LOGIN,,,False
2026-09-01T09:56:00,U069,PC080,10.0.1.78,SERVER02,PROCESS_EXECUTION,office,,False
2026-09-01T10:12:00,U069,PC015,10.0.1.112,SERVER07,PROCESS_EXECUTION,vscode,,False
2026-09-01T10:31:00,U069,PC089,10.0.1.132,SERVER07,PROCESS_EXECUTION,office,,False
2026-09-01T10:56:00,U069,PC017,10.0.1.188,SERVER01,FILE_ACCESS,,documents,False
2026-09-01T11:06:00,U069,PC054,10.0.1.161,SERVER08,LOGIN,,,False
2026-09-01T09:00:00,U070,PC049,10.0.1.101,SERVER10,FILE_ACCESS,,projects,False
2026-09-01T09:05:00,U070,PC063,10.0.1.38,SERVER07,FILE_ACCESS,,reports,False
2026-09-01T09:24:00,U070,PC009,10.0.1.76,SERVER06,LOGIN,,,False
2026-09-01T09:29:00,U070,PC044,10.0.1.142,SERVER09,FILE_ACCESS,,projects,False
2026-09-01T09:56:00,U070,PC056,10.0.1.179,SERVER04,LOGIN,,,False
2026-09-01T10:16:00,U070,PC020,10.0.1.152,SERVER10,PROCESS_EXECUTION,office,,False
2026-09-01T10:22:00,U070,PC083,10.0.1.50,SERVER09,LOGIN,,,False
2026-09-01T10:42:00,U070,PC022,10.0.1.29,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T10:57:00,U070,PC036,10.0.1.22,SERVER09,FILE_ACCESS,,reports,False
2026-09-01T11:09:00,U070,PC052,10.0.1.70,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T11:28:00,U070,PC074,10.0.1.124,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T11:48:00,U070,PC041,10.0.1.40,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T12:16:00,U070,PC014,10.0.1.113,SERVER07,LOGIN,,,False
2026-09-01T12:22:00,U070,PC012,10.0.1.164,SERVER10,LOGIN,,,False
2026-09-01T12:47:00,U070,PC084,10.0.1.181,SERVER08,PROCESS_EXECUTION,vscode,,False
2026-09-01T09:00:00,U071,PC029,10.0.1.126,SERVER06,LOGIN,,,False
2026-09-01T09:22:00,U071,PC092,10.0.1.178,SERVER06,NETWORK_CONNECTION,,,False
2026-09-01T09:49:00,U071,PC015,10.0.1.34,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T09:54:00,U071,PC082,10.0.1.84,SERVER09,PROCESS_EXECUTION,python,,False
2026-09-01T10:15:00,U071,PC006,10.0.1.52,SERVER08,PROCESS_EXECUTION,chrome,,False
2026-09-01T10:24:00,U071,PC014,10.0.1.75,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T10:35:00,U071,PC051,10.0.1.65,SERVER08,FILE_ACCESS,,documents,False
2026-09-01T11:05:00,U071,PC044,10.0.1.37,SERVER07,FILE_ACCESS,,projects,False
2026-09-01T11:11:00,U071,PC099,10.0.1.125,SERVER08,LOGIN,,,False
2026-09-01T11:37:00,U071,PC001,10.0.1.145,SERVER01,FILE_ACCESS,,reports,False
2026-09-01T11:59:00,U071,PC075,10.0.1.133,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T12:28:00,U071,PC075,10.0.1.54,SERVER03,FILE_ACCESS,,projects,False
2026-09-01T12:36:00,U071,PC085,10.0.1.163,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T09:00:00,U072,PC078,10.0.1.187,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T09:13:00,U072,PC044,10.0.1.85,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T09:43:00,U072,PC053,10.0.1.164,SERVER09,FILE_ACCESS,,documents,False
2026-09-01T09:57:00,U072,PC026,10.0.1.63,SERVER10,PROCESS_EXECUTION,vscode,,False
2026-09-01T10:24:00,U072,PC087,10.0.1.43,SERVER03,PROCESS_EXECUTION,python,,False
2026-09-01T10:45:00,U072,PC098,10.0.1.100,SERVER09,PROCESS_EXECUTION,chrome,,False
